Run,Base_Cake,Desiccator,T_C,RH_pct,RH_Sensor,Initial_g,Final_g,Time_min,Pct_Change,Run_Global
6,A,7,24,80,RH03,2.4102,2.4107232958741194,61,0.0217117199452026,678
7,A,4,24,80,RH02,2.3848,2.4002746205869623,284,0.6488854657397758,679
8,A,17,24,80,RH01,2.4199,2.433991230302498,5631,0.5823063061489333,680
9,A,18,24,80,RH01,2.4,2.4144353676278065,5630,0.6014736511586121,681
10,A,20,24,80,RH01,2.4065,2.409796313656865,5629,0.1369754272539072,682
11,A,17,24,80,RH01,2.493,2.497878378134286,1440,0.19568303787752134,683
12,A,18,24,80,RH01,2.4084,2.4285329199959005,1440,0.8359458559998711,684
13,A,20,24,80,RH01,2.4395,2.4518959156065,1440,0.5081334538430035,685
14,A,20,24,80,RH02,2.4218,2.4393447351666913,480,0.7244502092117874,686
15,A,18,24,80,RH03,2.3842,2.3968003900171104,960,0.5284955128391383,687
16,A,17,24,80,RH01,2.3832,2.3958053844949387,2880,0.5289268418487236,688
17,A,20,24,80,RH02,2.4071,2.426392548848094,1440,0.8014851417927993,689
18,B,20,24,80,RH02,2.4422,2.4530831096138312,1440,0.44562728743882024,690
19,A,3,24,56,RH03,2.4438,2.453118634948388,1440,0.3813174133884873,691
20,B,3,24,56,RH03,2.4488,2.457134469188677,1440,0.3403491174729451,692
21,A,2,24,33,RH04,2.4388,2.453106979526781,1440,0.5866401314901138,693
22,B,2,24,33,RH04,2.4288,2.448254132128786,1440,0.8009771133393608,694
23,A,1,24,11,RH04,2.3825,2.388494794307386,1440,0.25161780933414885,695
24,B,1,24,11,RH04,2.5488,2.5577388035427355,1440,0.35070635368547576,696
1,A,4,24,80,RH03,2.4073,2.4302678895830145,5,0.9540933653061199,697
2,A,18,24,80,RH03,2.3836,2.397400243895879,10,0.5789664329534724,698
3,A,17,24,80,RH03,2.4041,2.4240432923720094,15,0.8295533618405905,699
4,A,20,24,80,RH03,2.3681,2.369860253441834,20,0.07433188808890845,700
5,A,19,24,80,RH03,2.3895,2.403839749830884,30,0.6001150797607777,701
6,A,7,24,80,RH03,2.4102,2.429165604430835,61,0.7868892386870312,702
7,A,4,24,80,RH02,2.3848,2.397789652572872,284,0.5446851967826273,703
8,A,17,24,80,RH01,2.4199,2.440218547878862,5631,0.8396441125196054,704
9,A,18,24,80,RH01,2.4,2.408755523159277,5630,0.36481346496988837,705
10,A,20,24,80,RH01,2.4065,2.42918858384442,5629,0.942804232055674,706
11,A,17,24,80,RH01,2.493,2.5231570590665484,1440,1.209669437085775,707
12,A,18,24,80,RH01,2.4084,2.418302098833111,1440,0.4111484318681023,708
13,A,20,24,80,RH01,2.4395,2.448924989797128,1440,0.3863492435797685,709
14,A,20,24,80,RH02,2.4218,2.4449527795800514,480,0.9560153431353102,710
15,A,18,24,80,RH03,2.3842,2.4078958877295538,960,0.9938716437192137,711
16,A,17,24,80,RH01,2.3832,2.3918543999498647,2880,0.3631419918540195,712
17,A,20,24,80,RH02,2.4071,2.4165826249377056,1440,0.39394395487124284,713
18,B,20,24,80,RH02,2.4422,2.443672840142338,1440,0.060307924917615496,714
19,A,3,24,56,RH03,2.4438,2.4497727551195454,1440,0.24440441605474056,715
20,B,3,24,56,RH03,2.4488,2.450975332148474,1440,0.08883257711834791,716
21,A,2,24,33,RH04,2.4388,2.4512279914899233,1440,0.5095945337839657,717
22,B,2,24,33,RH04,2.4288,2.45386504827561,1440,1.0319930943515272,718
23,A,1,24,11,RH04,2.3825,2.3877532644938193,1440,0.22049378777836276,719
24,B,1,24,11,RH04,2.5488,2.565435197559988,1440,0.6526678264276641,720
1,A,4,24,80,RH03,2.4073,2.4194607380352613,5,0.5051608871042701,721
2,A,18,24,80,RH03,2.3836,2.4008202192245847,10,0.7224458476499811,722
3,A,17,24,80,RH03,2.4041,2.4085039119638867,15,0.18318339353131047,723
4,A,20,24,80,RH03,2.3681,2.3831308735598156,20,0.6347229238552152,724
5,A,19,24,80,RH03,2.3895,2.4031186126545756,30,0.5699356624639168,725
6,A,7,24,80,RH03,2.4102,2.426293758109537,61,0.6677353792024447,726
7,A,4,24,80,RH02,2.3848,2.3992697881459737,284,0.6067505931723455,727
8,A,17,24,80,RH01,2.4199,2.4503082224257113,5631,1.2565900419732683,728
9,A,18,24,80,RH01,2.4,2.4078882721133903,5630,0.32867800472460523,729
10,A,20,24,80,RH01,2.4065,2.4151802674833642,5629,0.36070091349945477,730
11,A,17,24,80,RH01,2.493,2.501303132002869,1440,0.3330578420725707,731
12,A,18,24,80,RH01,2.4084,2.4169102467186434,1440,0.3533568642519236,732
13,A,20,24,80,RH01,2.4395,2.4475206823088067,1440,0.32878386180804475,733
14,A,20,24,80,RH02,2.4218,2.443032040705109,480,0.8767049593322656,734
15,A,18,24,80,RH03,2.3842,2.4067581386841725,960,0.9461512743969565,735
16,A,17,24,80,RH01,2.3832,2.3915120322982086,2880,0.3487761118751571,736
17,A,20,24,80,RH02,2.4071,2.4136062306999424,1440,0.2702933280687314,737
18,B,20,24,80,RH02,2.4422,2.453156104787385,1440,0.44861619799298946,738
19,A,3,24,56,RH03,2.4438,2.461148036328693,1440,0.7098795453266532,739
20,B,3,24,56,RH03,2.4488,2.4513923332205056,1440,0.10586136967109044,740
21,A,2,24,33,RH04,2.4388,2.462803927055011,1440,0.9842515603990185,741
22,B,2,24,33,RH04,2.4288,2.4456883918704833,1440,0.6953389274737884,742
23,A,1,24,11,RH04,2.3825,2.3921179031003574,1440,0.40368953201920477,743
24,B,1,24,11,RH04,2.5488,2.5660683778147155,1440,0.6775101151410885,744
1,A,4,24,80,RH03,2.4073,2.4245739008828164,5,0.7175632818018491,745
2,A,18,24,80,RH03,2.3836,2.4103692906158103,10,1.123061361629905,746
3,A,17,24,80,RH03,2.4041,2.4153251235111446,15,0.4669158317517852,747
4,A,20,24,80,RH03,2.3681,2.3747427768856255,20,0.28051082663846394,748
5,A,19,24,80,RH03,2.3895,2.392037750113978,30,0.10620423159564185,749
6,A,7,24,80,RH03,2.4102,2.4174479772531963,61,0.3007209880174243,750
7,A,4,24,80,RH02,2.3848,2.396963956385272,284,0.5100619081378609,751
8,A,17,24,80,RH01,2.4199,2.4455114317217803,5631,1.0583673590553362,752
9,A,18,24,80,RH01,2.4,2.4087531986469393,5630,0.3647166102891486,753
10,A,20,24,80,RH01,2.4065,2.420629437116857,5629,0.5871363854916696,754
11,A,17,24,80,RH01,2.493,2.505840773160272,1440,0.5150731311781744,755
12,A,18,24,80,RH01,2.4084,2.429510059079317,1440,0.8765179820344252,756
13,A,20,24,80,RH01,2.4395,2.470678754958756,1440,1.2780797277620866,757
14,A,20,24,80,RH02,2.4218,2.430536386017225,480,0.36073936812390384,758
15,A,18,24,80,RH03,2.3842,2.393097075443444,960,0.3731681672445334,759
16,A,17,24,80,RH01,2.3832,2.403057972606693,2880,0.8332482631207216,760
17,A,20,24,80,RH02,2.4071,2.424541063014038,1440,0.7245674468878934,761
18,B,20,24,80,RH02,2.4422,2.4681977055044344,1440,1.0645199207449958,762
19,A,3,24,56,RH03,2.4438,2.4538736459656034,1440,0.4122123727638822,763
20,B,3,24,56,RH03,2.4488,2.472571531083193,1440,0.9707420403133342,764
21,A,2,24,33,RH04,2.4388,2.457484735830512,1440,0.7661446543592092,765
22,B,2,24,33,RH04,2.4288,2.4516661127917287,1440,0.9414572130982057,766
23,A,1,24,11,RH04,2.3825,2.4032465402327103,1440,0.8707886771337019,767
24,B,1,24,11,RH04,2.5488,2.574059748957178,1440,0.9910447644843983,768
1,A,4,24,80,RH03,2.4073,2.41861104993576,5,0.46986457590494374,769
2,A,18,24,80,RH03,2.3836,2.3970438402289473,10,0.5640141059299969,770
3,A,17,24,80,RH03,2.4041,2.425303024619148,15,0.881952689952507,771
4,A,20,24,80,RH03,2.3681,2.3746103639126055,20,0.2749192987038292,772
5,A,19,24,80,RH03,2.3895,2.4045682346146555,30,0.6306019926618703,773
6,A,7,24,80,RH03,2.4102,2.4198889643835857,61,0.4019983563017918,774
7,A,4,24,80,RH02,2.3848,2.397406611961205,284,0.5286234468804453,775
8,A,17,24,80,RH01,2.4199,2.4417646569869706,5631,0.9035355587821896,776
9,A,18,24,80,RH01,2.4,2.413855913289743,5630,0.577329720405971,777
10,A,20,24,80,RH01,2.4065,2.4193490486594134,5629,0.5339309644468446,778
11,A,17,24,80,RH01,2.493,2.495793235921611,1440,0.11204315770602424,779
12,A,18,24,80,RH01,2.4084,2.4263155112652597,1440,0.7438760698081662,780
13,A,20,24,80,RH01,2.4395,2.4569093759796807,1440,0.7136452543423226,781
14,A,20,24,80,RH02,2.4218,2.4501102708667033,480,1.168976416991638,782
15,A,18,24,80,RH03,2.3842,2.3943964253966747,960,0.4276665295140998,783
16,A,17,24,80,RH01,2.3832,2.397159477182666,2880,0.5857450982991816,784
17,A,20,24,80,RH02,2.4071,2.4214177943951802,1440,0.5948151051132265,785
18,B,20,24,80,RH02,2.4422,2.4619061605520907,1440,0.8069019962366093,786
19,A,3,24,56,RH03,2.4438,2.4585533784140328,1440,0.6037064577311018,787
20,B,3,24,56,RH03,2.4488,2.4658818992083438,1440,0.6975620388902153,788
21,A,2,24,33,RH04,2.4388,2.4482154731025023,1440,0.38606991563484155,789
22,B,2,24,33,RH04,2.4288,2.450195481931681,1440,0.8809075235375932,790
23,A,1,24,11,RH04,2.3825,2.387551981897459,1440,0.21204541017668194,791
24,B,1,24,11,RH04,2.5488,2.55737818241158,1440,0.3365576903476233,792
1,A,4,24,80,RH03,2.4073,2.4284484672494324,5,0.8785139886774527,793
2,A,18,24,80,RH03,2.3836,2.3851027150812723,10,0.06304392856486762,794
3,A,17,24,80,RH03,2.4041,2.4125702079609233,15,0.3523234458185235,795
4,A,20,24,80,RH03,2.3681,2.3830939463240206,20,0.6331635625193562,796
5,A,19,24,80,RH03,2.3895,2.4131478590035664,30,0.9896572087703022,797
6,A,7,24,80,RH03,2.4102,2.4222576261622857,61,0.5002749216781037,798
7,A,4,24,80,RH02,2.3848,2.3932288405062256,284,0.35344014199204055,799
8,A,17,24,80,RH01,2.4199,2.4461401159770184,5631,1.0843471208321769,800
9,A,18,24,80,RH01,2.4,2.402054299917003,5630,0.08559582987512682,801
10,A,20,24,80,RH01,2.4065,2.403139520396181,5629,-0.13964178698602459,802
11,A,17,24,80,RH01,2.493,2.5092544680719486,1440,0.6520043350159997,803
12,A,18,24,80,RH01,2.4084,2.4172962378182072,1440,0.36938373269421665,804
13,A,20,24,80,RH01,2.4395,2.4447115076278285,1440,0.21363015486078607,805
14,A,20,24,80,RH02,2.4218,2.4395398529322088,480,0.7325069341898061,806
15,A,18,24,80,RH03,2.3842,2.3983416489853195,960,0.5931402141313596,807
16,A,17,24,80,RH01,2.3832,2.391559703421685,2880,0.3507764107789815,808
17,A,20,24,80,RH02,2.4071,2.4103714578458773,1440,0.13590868039873172,809
18,B,20,24,80,RH02,2.4422,2.4639246345246835,1440,0.8895518190436272,810
19,A,3,24,56,RH03,2.4438,2.455780662072288,1440,0.49024724086618515,811
20,B,3,24,56,RH03,2.4488,2.462716578624504,1440,0.5683019693116874,812
21,A,2,24,33,RH04,2.4388,2.4403204076394465,1440,0.06234244872257838,813
22,B,2,24,33,RH04,2.4288,2.437736589410172,1440,0.36794258111710176,814
23,A,1,24,11,RH04,2.3825,2.3966282687140334,1440,0.5930018347968076,815
24,B,1,24,11,RH04,2.5488,2.5635159914553785,1440,0.5773694073830231,816
1,A,4,24,80,RH03,2.4073,2.410779467432439,5,0.1445381727428668,817
2,A,18,24,80,RH03,2.3836,2.4063187919308073,10,0.9531293812219779,818
3,A,17,24,80,RH03,2.4041,2.4160088210560793,15,0.4953546464822294,819
4,A,20,24,80,RH03,2.3681,2.3883517247763515,20,0.8551887494764383,820
5,A,19,24,80,RH03,2.3895,2.4043822266455086,30,0.6228176039133113,821
6,A,7,24,80,RH03,2.4102,2.4260356398264133,61,0.6570259657461353,822
7,A,4,24,80,RH02,2.3848,2.401277303029693,284,0.6909301840696612,823
8,A,17,24,80,RH01,2.4199,2.4357337098331575,5631,0.6543125680051944,824
9,A,18,24,80,RH01,2.4,2.4171076038710466,5630,0.7128168279602631,825
10,A,20,24,80,RH01,2.4065,2.4286096166912907,5629,0.9187457590397294,826
11,A,17,24,80,RH01,2.493,2.507433381828197,1440,0.5789563509104411,827
12,A,18,24,80,RH01,2.4084,2.4260463739493283,1440,0.7327011272765537,828
13,A,20,24,80,RH01,2.4395,2.4515286693213585,1440,0.493079291713832,829
14,A,20,24,80,RH02,2.4218,2.444856387617127,480,0.9520351646348418,830
15,A,18,24,80,RH03,2.3842,2.3917598764202905,960,0.31708230938221915,831
16,A,17,24,80,RH01,2.3832,2.408468643719139,2880,1.0602821298732445,832
17,A,20,24,80,RH02,2.4071,2.419326927391012,1440,0.507952614806697,833
18,B,20,24,80,RH02,2.4422,2.4488495318975,1440,0.27227630404962716,834
19,A,3,24,56,RH03,2.4438,2.451514697878389,1440,0.3156845027575358,835
20,B,3,24,56,RH03,2.4488,2.4608564590439803,1440,0.4923415160070276,836
21,A,2,24,33,RH04,2.4388,2.4482173035292276,1440,0.38614497003556614,837
22,B,2,24,33,RH04,2.4288,2.4289554421807824,1440,0.006399958036170772,838
23,A,1,24,11,RH04,2.3825,2.3775643225129195,1440,-0.207163797988687,839
24,B,1,24,11,RH04,2.5488,2.5597940915937407,1440,0.4313438321461446,840
1,A,4,24,80,RH03,2.4073,2.4254929301657606,5,0.7557400475952496,841
2,A,18,24,80,RH03,2.3836,2.399037081932812,10,0.6476372685354894,842
3,A,17,24,80,RH03,2.4041,2.409627197962909,15,0.22990715706123616,843
4,A,20,24,80,RH03,2.3681,2.38007516421256,20,0.505686593157406,844
5,A,19,24,80,RH03,2.3895,2.401899575198529,30,0.5189192382728295,845
6,A,7,24,80,RH03,2.4102,2.4143573682783246,61,0.1724905932422372,846
7,A,4,24,80,RH02,2.3848,2.407956872810163,284,0.9710194905301452,847
8,A,17,24,80,RH01,2.4199,2.438852867020892,5631,0.7832086871727014,848
9,A,18,24,80,RH01,2.4,2.410889057948426,5630,0.4537107478511008,849
10,A,20,24,80,RH01,2.4065,2.4192079023146214,5629,0.5280657516983592,850
11,A,17,24,80,RH01,2.493,2.50752209502064,1440,0.5825148423842658,851
12,A,18,24,80,RH01,2.4084,2.4061717372286604,1440,-0.09252046052728713,852
13,A,20,24,80,RH01,2.4395,2.450376432326023,1440,0.44584678524382093,853
14,A,20,24,80,RH02,2.4218,2.429438471644597,480,0.31540472560066046,854
15,A,18,24,80,RH03,2.3842,2.3894336527172255,960,0.21951399703152535,855
16,A,17,24,80,RH01,2.3832,2.3935828853459826,2880,0.4356699121342136,856
17,A,20,24,80,RH02,2.4071,2.432598553716338,1440,1.0593059580548567,857
18,B,20,24,80,RH02,2.4422,2.4538447728850303,1440,0.4768148753185629,858
19,A,3,24,56,RH03,2.4438,2.460705593403235,1440,0.6917748344068476,859
20,B,3,24,56,RH03,2.4488,2.4751799720743737,1440,1.0772611921910311,860
21,A,2,24,33,RH04,2.4388,2.451918039638484,1440,0.5378891109760523,861
22,B,2,24,33,RH04,2.4288,2.443374734260931,1440,0.6000796385429622,862
23,A,1,24,11,RH04,2.3825,2.397701436792302,1440,0.6380456156265248,863
24,B,1,24,11,RH04,2.5488,2.5714738746227943,1440,0.8895901845101374,864
1,A,4,24,80,RH03,2.4073,2.4273977247547647,5,0.8348658145958006,865
2,A,18,24,80,RH03,2.3836,2.3921673600491724,10,0.3594294365318296,866
3,A,17,24,80,RH03,2.4041,2.4261027612195747,15,0.9152182196902977,867
4,A,20,24,80,RH03,2.3681,2.381817926871616,20,0.5792798814077199,868
5,A,19,24,80,RH03,2.3895,2.4168019075654144,30,1.1425782617875795,869
6,A,7,24,80,RH03,2.4102,2.4177497985625216,61,0.31324365457312964,870
7,A,4,24,80,RH02,2.3848,2.4096207394333655,284,1.0407891409495749,871
8,A,17,24,80,RH01,2.4199,2.4339202529147044,5631,0.5793732350387943,872
9,A,18,24,80,RH01,2.4,2.407789790373976,5630,0.32457459891566554,873
10,A,20,24,80,RH01,2.4065,2.415520386221045,5629,0.37483424978370355,874
11,A,17,24,80,RH01,2.493,2.5035677224820145,1440,0.423895807541704,875
12,A,18,24,80,RH01,2.4084,2.4239883637959427,1440,0.647249783920575,876
13,A,20,24,80,RH01,2.4395,2.456011771519188,1440,0.6768506464106498,877
14,A,20,24,80,RH02,2.4218,2.430225199991385,480,0.3478899988184263,878
15,A,18,24,80,RH03,2.3842,2.3964236413433944,960,0.5126936223217051,879
16,A,17,24,80,RH01,2.3832,2.410909016155931,2880,1.162681107583559,880
17,A,20,24,80,RH02,2.4071,2.432092027494248,1440,1.0382629510302133,881
18,B,20,24,80,RH02,2.4422,2.4573090556153034,1440,0.6186657773852665,882
19,A,3,24,56,RH03,2.4438,2.457387757668702,1440,0.5560093980154784,883
20,B,3,24,56,RH03,2.4488,2.457024682322271,1440,0.33586582498656176,884
21,A,2,24,33,RH04,2.4388,2.4495986903015963,1440,0.4427870387729965,885
22,B,2,24,33,RH04,2.4288,2.436233345363283,1440,0.3060501220060659,886
23,A,1,24,11,RH04,2.3825,2.399514832979025,1440,0.7141587819108224,887
24,B,1,24,11,RH04,2.5488,2.5716260010766034,1440,0.8955587365271351,888
1,A,4,24,80,RH03,2.4073,2.4109656029583637,5,0.15227030109929768,889
2,A,18,24,80,RH03,2.3836,2.3855232681065957,10,0.08068753593705397,890
3,A,17,24,80,RH03,2.4041,2.4182201338510003,15,0.5873355455679916,891
4,A,20,24,80,RH03,2.3681,2.3878530204712476,20,0.8341294907836463,892
5,A,19,24,80,RH03,2.3895,2.4139966356562157,30,1.0251783074373606,893
6,A,7,24,80,RH03,2.4102,2.4194150314489,61,0.382334721139318,894
7,A,4,24,80,RH02,2.3848,2.4049182741547006,284,0.8436042500293888,895
8,A,17,24,80,RH01,2.4199,2.4322039200639662,5631,0.5084474591497878,896
9,A,18,24,80,RH01,2.4,2.411237083440426,5630,0.46821181001775414,897
10,A,20,24,80,RH01,2.4065,2.425393382918685,5629,0.7850979812460017,898
11,A,17,24,80,RH01,2.493,2.5108423228076537,1440,0.715696863524026,899
12,A,18,24,80,RH01,2.4084,2.409533931387357,1440,0.04708235290472523,900
13,A,20,24,80,RH01,2.4395,2.462991460549469,1440,0.9629621049177688,901
14,A,20,24,80,RH02,2.4218,2.4444202757244233,480,0.9340274062442355,902
15,A,18,24,80,RH03,2.3842,2.392123440221183,960,0.3323311895471412,903
16,A,17,24,80,RH01,2.3832,2.3984224769426636,2880,0.6387410600312227,904
17,A,20,24,80,RH02,2.4071,2.4231844601842036,1440,0.6682090558848217,905
18,B,20,24,80,RH02,2.4422,2.4521408092016266,1440,0.40704320701115543,906
19,A,3,24,56,RH03,2.4438,2.4515838204402987,1440,0.31851298961858454,907
20,B,3,24,56,RH03,2.4488,2.470023942848999,1440,0.8667078915795203,908
21,A,2,24,33,RH04,2.4388,2.455458956171075,1440,0.6830800463783298,909
22,B,2,24,33,RH04,2.4288,2.4452523693057264,1440,0.6773867467772823,910
23,A,1,24,11,RH04,2.3825,2.3745290416190463,1440,-0.3345627861890226,911
24,B,1,24,11,RH04,2.5488,2.5546071605961678,1440,0.22783900644099087,912
1,A,4,24,80,RH03,2.4073,2.417200447765281,5,0.4112677175790604,913
2,A,18,24,80,RH03,2.3836,2.3879881845175075,10,0.18409903161215685,914
3,A,17,24,80,RH03,2.4041,2.4072636887926584,15,0.1315955572837283,915
4,A,20,24,80,RH03,2.3681,2.388660981745573,20,0.8682480362135558,916
5,A,19,24,80,RH03,2.3895,2.398572683938396,30,0.37968963960643265,917
6,A,7,24,80,RH03,2.4102,2.4252384709672423,61,0.6239511645192147,918
7,A,4,24,80,RH02,2.3848,2.3968652714104666,284,0.5059238263362448,919
8,A,17,24,80,RH01,2.4199,2.4359466532933918,5631,0.6631122481669365,920
9,A,18,24,80,RH01,2.4,2.4130331176156337,5630,0.5430465673180767,921
10,A,20,24,80,RH01,2.4065,2.4097512376374706,5629,0.13510233274342914,922
11,A,17,24,80,RH01,2.493,2.5134146795426453,1440,0.8188800458341421,923
12,A,18,24,80,RH01,2.4084,2.417356189935343,1440,0.37187302505160624,924
13,A,20,24,80,RH01,2.4395,2.440793555374658,1440,0.05302543040207475,925
14,A,20,24,80,RH02,2.4218,2.4312829321095184,480,0.3915654517102263,926
15,A,18,24,80,RH03,2.3842,2.4073321744784906,960,0.9702279371902933,927
16,A,17,24,80,RH01,2.3832,2.4016713853674143,2880,0.7750665226340478,928
17,A,20,24,80,RH02,2.4071,2.4170991983418,1440,0.4154043596776423,929
18,B,20,24,80,RH02,2.4422,2.450837034302778,1440,0.35365794377109944,930
19,A,3,24,56,RH03,2.4438,2.471733230166678,1440,1.1430243950682524,931
20,B,3,24,56,RH03,2.4488,2.4665635850277736,1440,0.7253995846036315,932
21,A,2,24,33,RH04,2.4388,2.4590197258630786,1440,0.8290850362095527,933
22,B,2,24,33,RH04,2.4288,2.440702217527579,1440,0.49004518805909175,934
23,A,1,24,11,RH04,2.3825,2.3934855894536646,1440,0.4610950452745065,935
24,B,1,24,11,RH04,2.5488,2.561404149310762,1440,0.4945130771642347,936
1,A,4,24,80,RH03,2.4073,2.4250728278011917,5,0.738288863091094,937
2,A,18,24,80,RH03,2.3836,2.3963661746402307,10,0.5355837657421898,938
3,A,17,24,80,RH03,2.4041,2.421885340028902,15,0.7397920231646737,939
4,A,20,24,80,RH03,2.3681,2.3798406851999347,20,0.4957850259674253,940
5,A,19,24,80,RH03,2.3895,2.402489096361781,30,0.5435905570948272,941
6,A,7,24,80,RH03,2.4102,2.4082848501304226,61,-0.07946020535963227,942
7,A,4,24,80,RH02,2.3848,2.4037567347158912,284,0.7948983024107444,943
8,A,17,24,80,RH01,2.4199,2.434998882388477,5631,0.6239465427693979,944
9,A,18,24,80,RH01,2.4,2.4196656727909893,5630,0.8194030329578956,945
10,A,20,24,80,RH01,2.4065,2.3981042842971307,5629,-0.3488766134581067,946
11,A,17,24,80,RH01,2.493,2.521582554417055,1440,1.1465124114342182,947
12,A,18,24,80,RH01,2.4084,2.419915117018653,1440,0.4781231115534479,948
13,A,20,24,80,RH01,2.4395,2.460295635944293,1440,0.852454845021255,949
14,A,20,24,80,RH02,2.4218,2.4268380274770625,480,0.20802822186234077,950
15,A,18,24,80,RH03,2.3842,2.4009807666333502,960,0.703832171518771,951
16,A,17,24,80,RH01,2.3832,2.3880611400895337,2880,0.20397533104790316,952
17,A,20,24,80,RH02,2.4071,2.4151124972041274,1440,0.33286931179125845,953
18,B,20,24,80,RH02,2.4422,2.4628512810673944,1440,0.8456015505443533,954
19,A,3,24,56,RH03,2.4438,2.4581018473664296,1440,0.5852298619539169,955
20,B,3,24,56,RH03,2.4488,2.469436481139623,1440,0.8427181125295323,956
21,A,2,24,33,RH04,2.4388,2.4525822848775927,1440,0.5651256715430729,957
22,B,2,24,33,RH04,2.4288,2.4607148418858595,1440,1.3140168760647275,958
23,A,1,24,11,RH04,2.3825,2.3944771696482023,1440,0.5027143608899244,959
24,B,1,24,11,RH04,2.5488,2.5711126062741667,1440,0.8754161281452771,960
1,A,4,24,80,RH03,2.4073,2.42780195773523,5,0.8516577798873952,961
2,A,18,24,80,RH03,2.3836,2.404482936309001,10,0.876109091668114,962
3,A,17,24,80,RH03,2.4041,2.4212080339803412,15,0.7116190666087554,963
4,A,20,24,80,RH03,2.3681,2.3722938701984893,20,0.17709852618085498,964
5,A,19,24,80,RH03,2.3895,2.4136346539393005,30,1.0100294596903288,965
6,A,7,24,80,RH03,2.4102,2.414444275001239,61,0.17609638209439366,966
7,A,4,24,80,RH02,2.3848,2.3993661351725057,284,0.61079063957171,967
8,A,17,24,80,RH01,2.4199,2.4270076636116142,5631,0.29371724499419266,968
9,A,18,24,80,RH01,2.4,2.41201820390453,5630,0.5007584960221022,969
10,A,20,24,80,RH01,2.4065,2.421387300221186,5629,0.6186287230910441,970
11,A,17,24,80,RH01,2.493,2.5083670306143526,1440,0.6164071646350819,971
12,A,18,24,80,RH01,2.4084,2.4239721418335005,1440,0.6465762262705854,972
13,A,20,24,80,RH01,2.4395,2.4639953459226054,1440,1.0041133807175942,973
14,A,20,24,80,RH02,2.4218,2.43768846811422,480,0.6560602904541939,974
15,A,18,24,80,RH03,2.3842,2.3948514852504204,960,0.44675300941280544,975
16,A,17,24,80,RH01,2.3832,2.4024854776183946,2880,0.8092261504865073,976
17,A,20,24,80,RH02,2.4071,2.4282064432416712,1440,0.8768411466773922,977
18,B,20,24,80,RH02,2.4422,2.453280223739507,1440,0.4536984579275589,978
19,A,3,24,56,RH03,2.4438,2.4616483378429783,1440,0.7303518226932695,979
20,B,3,24,56,RH03,2.4488,2.4701829055192563,1440,0.8731993433214875,980
21,A,2,24,33,RH04,2.4388,2.4503838933030355,1440,0.474983323890242,981
22,B,2,24,33,RH04,2.4288,2.440778689639921,1440,0.49319374340914757,982
23,A,1,24,11,RH04,2.3825,2.3950003512425884,1440,0.5246737142744403,983
24,B,1,24,11,RH04,2.5488,2.545454183048374,1440,-0.13127028215732867,984
1,A,4,24,80,RH03,2.4073,2.431333316116105,5,0.9983515189674916,985
2,A,18,24,80,RH03,2.3836,2.3899382687904454,10,0.26591159550450166,986
3,A,17,24,80,RH03,2.4041,2.409451100958016,15,0.2225822951631079,987
4,A,20,24,80,RH03,2.3681,2.365115790615925,20,-0.12601703408111442,988
5,A,19,24,80,RH03,2.3895,2.397345002711688,30,0.32831147569314933,989
6,A,7,24,80,RH03,2.4102,2.4131663069397877,61,0.12307306197775053,990
7,A,4,24,80,RH02,2.3848,2.4089485932616794,284,1.0126045480409107,991
8,A,17,24,80,RH01,2.4199,2.4398144491235008,5631,0.8229451268027903,992
9,A,18,24,80,RH01,2.4,2.4075253175147204,5630,0.3135548964466829,993
10,A,20,24,80,RH01,2.4065,2.4352752602966827,5629,1.1957307416032927,994
11,A,17,24,80,RH01,2.493,2.5133062240772097,1440,0.8145296460974782,995
12,A,18,24,80,RH01,2.4084,2.4185767082878735,1440,0.42255058494741327,996
13,A,20,24,80,RH01,2.4395,2.4338934992756975,1440,-0.2298217144620719,997
14,A,20,24,80,RH02,2.4218,2.451037974166901,480,1.2072827717772225,998
15,A,18,24,80,RH03,2.3842,2.3866587839742266,960,0.10312825997092123,999
16,A,17,24,80,RH01,2.3832,2.3838286971187572,2880,0.02638037591293252,1000
17,A,20,24,80,RH02,2.4071,2.427001207860671,1440,0.8267711296028921,1001
18,B,20,24,80,RH02,2.4422,2.4769581798856226,1440,1.42323232682101,1002
19,A,3,24,56,RH03,2.4438,2.4606420033227514,1440,0.6891727360157078,1003
20,B,3,24,56,RH03,2.4488,2.4707161609247636,1440,0.8949755359671496,1004
21,A,2,24,33,RH04,2.4388,2.457034385134316,1440,0.7476785769360296,1005
22,B,2,24,33,RH04,2.4288,2.4435549263849086,1440,0.607498615979438,1006
23,A,1,24,11,RH04,2.3825,2.394441615618338,1440,0.5012220616301433,1007
24,B,1,24,11,RH04,2.5488,2.556064196204039,1440,0.28500455916663253,1008
1,A,4,24,80,RH03,2.4073,2.407591595183563,5,0.01211295574138438,1009
2,A,18,24,80,RH03,2.3836,2.395291512996716,10,0.49049811196157506,1010
3,A,17,24,80,RH03,2.4041,2.4094713043578957,15,0.2234226678547248,1011
4,A,20,24,80,RH03,2.3681,2.372573890413704,20,0.18892320483526875,1012
5,A,19,24,80,RH03,2.3895,2.4032149712225435,30,0.5739682453460435,1013
6,A,7,24,80,RH03,2.4102,2.4327980517316434,61,0.9376006859033799,1014
7,A,4,24,80,RH02,2.3848,2.403770964325983,284,0.7954949818006939,1015
